order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery
1505,9503,3.9,3,2024-09-20,2024-09-23,2024-09-27,Sea,982,66,4510.52,297694.32,Storm,North,No,84.7,EcomExpress,,0
1506,8510,4.7,5,2024-04-12,2024-04-17,2024-04-17,Road,990,32,3687.97,118015.04,Rainy,South,Yes,79.5,BlueDart,Traffic,1
1507,5909,3.7,6,2024-06-23,2024-06-29,2024-07-03,Air,1064,1,2262.56,2262.56,Cloudy,Central,No,72.4,DHL,,0
1508,9114,3.0,6,2024-08-12,2024-08-18,2024-08-20,Road,1429,35,4994.15,174795.25,Storm,East,Yes,87.6,BlueDart,Traffic,0
1509,4946,3.7,7,2024-05-25,2024-06-01,2024-05-31,Sea,25,90,1046.31,94167.9,Cloudy,West,No,77.0,Delhivery,Customs,1
1510,3970,3.0,4,2024-11-15,2024-11-19,2024-11-21,Road,792,8,4510.56,36084.48,Clear,East,No,96.3,DHL,Operational,0
1511,7665,4.9,2,2024-02-17,2024-02-19,2024-02-23,Road,285,77,4147.68,319371.36,Storm,Central,No,88.8,FedEx,Operational,0
1512,2050,3.7,7,2024-08-24,2024-08-31,2024-09-05,Road,1349,79,2165.4,171066.6,Clear,East,No,87.0,FedEx,Weather,0
1513,1243,3.4,3,2024-09-30,2024-10-03,2024-10-05,Sea,1455,51,3576.37,182394.87,Clear,South,Yes,98.3,FedEx,,0
1514,4787,3.2,5,2024-05-24,2024-05-29,2024-05-30,Air,124,49,2496.7,122338.3,Cloudy,North,No,73.8,DHL,Operational,0
1515,9501,4.3,8,2024-03-11,2024-03-19,2024-03-23,Air,1393,34,511.21,17381.14,Rainy,Central,Yes,92.3,Delhivery,Weather,0
1516,2988,3.2,7,2024-04-16,2024-04-23,2024-04-25,Road,847,59,671.34,39609.06,Storm,South,No,85.0,FedEx,Operational,0
1517,8422,4.7,4,2024-01-24,2024-01-28,2024-01-30,Air,1031,22,190.9,4199.8,Rainy,South,Yes,81.2,Delhivery,Traffic,0
1518,2090,3.0,8,2024-10-04,2024-10-12,2024-10-12,Road,267,40,2325.09,93003.6,Rainy,South,No,83.2,BlueDart,Traffic,1
1519,1734,4.4,10,2024-07-11,2024-07-21,2024-07-22,Air,54,28,4201.11,117631.08,Cloudy,South,No,70.3,Delhivery,Customs,0
1520,7142,4.1,6,2024-02-01,2024-02-07,2024-02-11,Sea,637,34,4318.29,146821.86,Cloudy,Central,Yes,81.8,EcomExpress,Traffic,0
1521,2475,3.7,4,2024-01-24,2024-01-28,2024-02-01,Road,604,40,195.1,7804.0,Cloudy,North,Yes,92.6,Delhivery,,0
1522,9916,2.6,9,2024-05-14,2024-05-23,2024-05-26,Road,553,36,4641.33,167087.88,Clear,East,No,94.7,BlueDart,Weather,0
1523,3510,4.2,9,2024-05-28,2024-06-06,2024-06-09,Air,763,26,4055.14,105433.64,Rainy,South,No,73.5,BlueDart,Customs,0
1524,4100,2.7,9,2024-07-16,2024-07-25,2024-07-25,Air,868,53,1148.82,60887.46,Cloudy,North,Yes,87.6,BlueDart,Customs,1
1525,1978,3.8,10,2024-04-06,2024-04-16,2024-04-19,Road,864,95,536.86,51001.7,Cloudy,West,No,87.8,DHL,Traffic,0
1526,1086,2.5,9,2024-07-08,2024-07-17,2024-07-21,Sea,793,25,2361.84,59046.0,Clear,North,No,92.9,FedEx,Weather,0
1527,5416,5.0,2,2024-03-12,2024-03-14,2024-03-15,Road,807,56,1135.99,63615.44,Cloudy,East,No,91.9,Delhivery,Traffic,0
1528,2450,3.0,3,2024-11-17,2024-11-20,2024-11-19,Road,644,20,941.39,18827.8,Cloudy,South,No,73.8,FedEx,,1
1529,5504,3.7,9,2024-10-28,2024-11-06,2024-11-05,Air,1041,29,2925.86,84849.94,Rainy,South,Yes,75.6,FedEx,Weather,1
1530,2189,4.4,10,2024-08-04,2024-08-14,2024-08-14,Road,1265,46,3334.24,153375.04,Cloudy,East,No,90.2,Delhivery,Operational,1
1531,9118,3.7,8,2024-01-12,2024-01-20,2024-01-19,Road,38,41,1035.07,42437.87,Cloudy,East,Yes,78.2,Delhivery,,1
1532,8604,2.7,7,2024-07-29,2024-08-05,2024-08-04,Road,1356,90,2499.5,224955.0,Clear,West,Yes,94.0,EcomExpress,Weather,1
1533,4496,4.3,10,2024-07-04,2024-07-14,2024-07-13,Road,450,56,2279.76,127666.56,Storm,West,Yes,72.9,Delhivery,Customs,1
1534,9224,2.8,2,2024-01-23,2024-01-25,2024-01-28,Road,1491,6,3311.44,19868.64,Rainy,South,Yes,89.5,FedEx,Traffic,0
1535,3951,4.3,5,2024-06-17,2024-06-22,2024-06-27,Sea,1175,77,1678.21,129222.17,Rainy,South,No,74.8,Delhivery,Customs,0
1536,1532,4.2,7,2024-09-03,2024-09-10,2024-09-12,Sea,98,85,3594.71,305550.35,Storm,Central,Yes,99.9,BlueDart,Operational,0
1537,3524,4.9,8,2024-11-18,2024-11-26,2024-11-29,Road,835,28,4341.99,121575.72,Cloudy,East,No,78.7,BlueDart,Traffic,0
1538,5349,2.9,5,2024-06-04,2024-06-09,2024-06-09,Road,547,81,4873.63,394764.03,Cloudy,North,Yes,86.7,FedEx,Operational,1
1539,9543,3.2,3,2024-07-03,2024-07-06,2024-07-07,Sea,594,11,2473.25,27205.75,Rainy,West,Yes,80.7,BlueDart,Weather,0
1540,4361,5.0,9,2024-11-05,2024-11-14,2024-11-17,Air,909,90,4167.4,375066.0,Clear,North,No,91.0,FedEx,Operational,0
1541,9342,3.8,6,2024-02-10,2024-02-16,2024-02-17,Air,1044,20,1751.13,35022.6,Clear,North,No,99.8,BlueDart,Weather,0
1542,6428,4.3,5,2024-11-24,2024-11-29,2024-11-29,Air,584,46,3365.86,154829.56,Storm,East,Yes,83.7,FedEx,Weather,1
1543,4859,4.7,8,2024-11-16,2024-11-24,2024-11-26,Sea,1007,18,3564.26,64156.68,Storm,North,Yes,79.4,BlueDart,Operational,0
1544,9970,3.0,2,2024-03-24,2024-03-26,2024-03-28,Sea,698,97,3242.27,314500.19,Storm,North,No,98.4,BlueDart,Weather,0
1545,1084,2.9,8,2024-03-23,2024-03-31,2024-03-30,Air,483,50,4518.33,225916.5,Cloudy,West,Yes,77.0,Delhivery,Traffic,1
1546,2234,4.3,2,2024-08-01,2024-08-03,2024-08-04,Road,326,42,2660.4,111736.8,Cloudy,North,Yes,70.3,FedEx,Weather,0
1547,9764,3.7,7,2024-11-20,2024-11-27,2024-12-02,Road,450,42,3829.24,160828.08,Rainy,South,Yes,87.8,BlueDart,Traffic,0
1548,2208,2.6,7,2024-02-09,2024-02-16,2024-02-18,Air,394,57,4908.28,279771.96,Rainy,West,Yes,82.2,DHL,Customs,0
1549,9113,4.8,4,2024-11-09,2024-11-13,2024-11-17,Road,1499,77,4797.97,369443.69,Rainy,West,Yes,95.9,FedEx,Operational,0
1550,3971,4.8,9,2024-07-16,2024-07-25,2024-07-28,Sea,397,71,1628.89,115651.19,Clear,South,Yes,80.1,DHL,Weather,0
1551,6393,3.2,9,2024-07-28,2024-08-06,2024-08-11,Air,1178,55,2089.69,114932.95,Clear,West,No,91.5,Delhivery,Customs,0
1552,8573,3.7,9,2024-09-24,2024-10-03,2024-10-03,Air,777,9,1161.16,10450.44,Cloudy,Central,No,71.1,FedEx,Weather,1
1553,4602,4.7,8,2024-01-16,2024-01-24,2024-01-27,Road,535,26,4794.54,124658.04,Rainy,West,Yes,71.7,Delhivery,,0
1554,1162,3.1,9,2024-06-23,2024-07-02,2024-07-06,Air,533,45,3728.23,167770.35,Clear,Central,No,99.6,EcomExpress,Traffic,0
1555,4414,3.1,7,2024-05-05,2024-05-12,2024-05-13,Road,280,11,3904.47,42949.17,Storm,North,No,86.5,DHL,,0
1556,8737,4.2,9,2024-07-26,2024-08-04,2024-08-08,Road,530,90,622.52,56026.8,Storm,North,No,85.6,DHL,Customs,0
1557,8976,2.9,3,2024-11-03,2024-11-06,2024-11-07,Sea,1492,82,2447.57,200700.74,Rainy,West,No,81.2,DHL,Customs,0
1558,9571,4.1,6,2024-10-23,2024-10-29,2024-11-01,Sea,764,10,4209.25,42092.5,Clear,Central,No,77.2,Delhivery,Operational,0
1559,3370,3.2,7,2024-09-05,2024-09-12,2024-09-14,Road,878,30,2163.9,64917.0,Rainy,Central,Yes,92.3,BlueDart,Customs,0
1560,8227,3.0,10,2024-05-01,2024-05-11,2024-05-13,Road,1444,41,3053.81,125206.21,Storm,West,No,92.0,FedEx,Traffic,0
1561,1649,4.2,4,2024-04-25,2024-04-29,2024-05-01,Air,952,77,1615.46,124390.42,Storm,Central,No,95.3,FedEx,Customs,0
1562,8401,3.6,4,2024-02-14,2024-02-18,2024-02-22,Sea,1074,62,2952.38,183047.56,Rainy,North,No,86.6,BlueDart,Operational,0
1563,9655,3.6,10,2024-11-23,2024-12-03,2024-12-02,Road,1251,7,2963.68,20745.76,Storm,East,Yes,78.9,BlueDart,Operational,1
1564,2741,3.1,2,2024-01-04,2024-01-06,2024-01-08,Road,328,14,3428.95,48005.3,Storm,Central,Yes,98.4,FedEx,Traffic,0
1565,1225,4.1,6,2024-02-11,2024-02-17,2024-02-16,Road,755,83,4633.08,384545.64,Cloudy,Central,No,76.0,FedEx,Weather,1
1566,1338,4.3,3,2024-09-17,2024-09-20,2024-09-25,Sea,760,40,338.59,13543.6,Rainy,West,No,80.2,DHL,Weather,0
1567,9426,2.8,6,2024-09-13,2024-09-19,2024-09-24,Road,194,11,3581.09,39391.99,Cloudy,Central,Yes,86.7,DHL,,0
1568,9775,4.9,4,2024-09-12,2024-09-16,2024-09-21,Air,736,64,4557.69,291692.16,Cloudy,North,Yes,83.5,EcomExpress,,0
1569,4587,4.0,10,2024-10-10,2024-10-20,2024-10-23,Sea,1443,31,2531.64,78480.84,Clear,Central,Yes,77.4,DHL,Customs,0
1570,9416,3.4,9,2024-04-18,2024-04-27,2024-04-26,Air,969,18,3229.11,58123.98,Storm,South,No,70.3,BlueDart,Weather,1
1571,9413,4.0,7,2024-01-08,2024-01-15,2024-01-19,Sea,1132,24,2479.75,59514.0,Rainy,West,No,87.1,EcomExpress,Traffic,0
1572,3159,2.8,8,2024-02-26,2024-03-05,2024-03-08,Air,1391,98,827.15,81060.7,Cloudy,Central,Yes,99.6,EcomExpress,,0
1573,7110,2.9,3,2024-08-21,2024-08-24,2024-08-29,Air,24,64,162.51,10400.64,Clear,South,Yes,80.1,Delhivery,Traffic,0
1574,8386,3.6,7,2024-02-27,2024-03-05,2024-03-08,Air,1352,13,4937.37,64185.81,Cloudy,West,Yes,85.4,DHL,,0
1575,7751,4.0,6,2024-11-08,2024-11-14,2024-11-17,Road,53,74,3443.27,254801.98,Clear,Central,Yes,71.6,FedEx,,0
1576,7238,3.3,4,2024-11-06,2024-11-10,2024-11-15,Road,1457,5,1902.43,9512.15,Clear,West,Yes,77.1,BlueDart,Traffic,0
1577,2576,2.8,3,2024-10-01,2024-10-04,2024-10-06,Air,452,95,4364.13,414592.35,Clear,North,Yes,75.6,FedEx,Operational,0
1578,3706,4.3,2,2024-05-16,2024-05-18,2024-05-17,Sea,775,10,4602.86,46028.6,Cloudy,South,No,86.0,BlueDart,Weather,1
1579,1438,5.0,3,2024-09-13,2024-09-16,2024-09-19,Sea,862,97,3120.66,302704.02,Rainy,East,Yes,82.7,FedEx,Operational,0
1580,4376,3.7,10,2024-07-04,2024-07-14,2024-07-18,Air,658,51,2603.99,132803.49,Clear,West,Yes,87.5,BlueDart,,0
1581,9055,4.0,4,2024-03-20,2024-03-24,2024-03-28,Road,1291,76,1913.26,145407.76,Clear,Central,No,73.7,BlueDart,Operational,0
1582,4318,4.1,4,2024-03-20,2024-03-24,2024-03-23,Air,123,80,2914.71,233176.8,Clear,North,No,82.7,Delhivery,Weather,1
1583,4366,2.6,3,2024-01-23,2024-01-26,2024-01-30,Road,1459,58,4715.74,273512.92,Cloudy,West,Yes,82.9,BlueDart,Traffic,0
1584,9522,2.8,5,2024-06-16,2024-06-21,2024-06-21,Sea,1219,15,3512.09,52681.35,Storm,East,No,86.5,EcomExpress,Customs,1
1585,4037,3.0,8,2024-03-17,2024-03-25,2024-03-29,Road,1014,28,1686.34,47217.52,Storm,West,Yes,93.0,EcomExpress,Weather,0
1586,8995,3.5,7,2024-01-03,2024-01-10,2024-01-09,Road,1177,35,4953.83,173384.05,Storm,North,Yes,92.2,DHL,Traffic,1
1587,7518,3.4,8,2024-05-10,2024-05-18,2024-05-20,Road,1167,68,1848.16,125674.88,Rainy,West,Yes,88.9,Delhivery,Customs,0
1588,6087,3.9,4,2024-06-18,2024-06-22,2024-06-23,Air,1127,90,1188.71,106983.9,Cloudy,South,Yes,92.9,FedEx,Customs,0
1589,4109,4.3,10,2024-07-05,2024-07-15,2024-07-17,Sea,348,76,217.88,16558.88,Rainy,Central,No,76.5,Delhivery,Traffic,0
1590,7782,2.6,5,2024-10-03,2024-10-08,2024-10-09,Sea,1342,77,1293.29,99583.33,Storm,South,Yes,79.8,BlueDart,Operational,0
1591,6619,2.8,5,2024-07-04,2024-07-09,2024-07-11,Air,1011,46,678.54,31212.84,Clear,South,No,90.6,DHL,Operational,0
1592,5331,3.5,3,2024-06-23,2024-06-26,2024-07-01,Air,1034,15,1536.44,23046.6,Clear,East,Yes,83.1,Delhivery,Weather,0
1593,8238,4.3,2,2024-04-25,2024-04-27,2024-05-02,Sea,1500,68,1453.94,98867.92,Cloudy,Central,Yes,88.5,EcomExpress,,0
1594,5334,4.3,10,2024-03-13,2024-03-23,2024-03-22,Road,1255,5,3729.68,18648.4,Clear,Central,No,70.2,Delhivery,Weather,1
1595,2144,3.4,5,2024-04-11,2024-04-16,2024-04-21,Air,1062,66,1328.14,87657.24,Cloudy,East,No,71.0,BlueDart,Operational,0
1596,5951,3.7,8,2024-01-09,2024-01-17,2024-01-22,Sea,1221,68,3928.1,267110.8,Rainy,South,Yes,95.6,FedEx,Customs,0
1597,5552,4.8,9,2024-06-27,2024-07-06,2024-07-08,Air,60,12,248.62,2983.44,Storm,Central,Yes,99.7,EcomExpress,Weather,0
1598,5250,4.7,10,2024-11-07,2024-11-17,2024-11-16,Sea,910,54,4463.89,241050.06,Rainy,West,Yes,89.4,Delhivery,Customs,1
1599,5171,3.0,4,2024-01-12,2024-01-16,2024-01-17,Road,936,90,1551.3,139617.0,Rainy,West,Yes,94.4,DHL,Operational,0
1600,2916,3.7,5,2024-06-06,2024-06-11,2024-06-10,Road,1314,8,2482.4,19859.2,Storm,South,Yes,85.8,Delhivery,,1
1601,2839,4.3,8,2024-06-04,2024-06-12,2024-06-11,Sea,26,61,2685.43,163811.23,Storm,Central,Yes,88.8,EcomExpress,Operational,1
1602,9607,4.4,5,2024-07-07,2024-07-12,2024-07-12,Air,936,80,4684.66,374772.8,Clear,South,Yes,86.9,FedEx,Weather,1
1603,4416,2.9,8,2024-07-06,2024-07-14,2024-07-18,Sea,22,94,836.11,78594.34,Storm,North,No,91.2,BlueDart,,0
1604,9792,4.0,3,2024-04-28,2024-05-01,2024-05-03,Air,1272,13,3146.48,40904.24,Rainy,East,Yes,71.0,EcomExpress,Weather,0
1605,8980,3.2,8,2024-03-08,2024-03-16,2024-03-20,Road,497,69,3490.67,240856.23,Rainy,North,Yes,94.8,EcomExpress,Traffic,0
1606,4533,3.7,4,2024-03-18,2024-03-22,2024-03-22,Air,828,37,2142.77,79282.49,Cloudy,North,Yes,70.9,FedEx,Operational,1
1607,3932,4.7,8,2024-08-20,2024-08-28,2024-08-28,Sea,347,66,1546.97,102100.02,Cloudy,South,Yes,87.0,BlueDart,Traffic,1
1608,3361,2.9,10,2024-02-26,2024-03-07,2024-03-07,Sea,1124,89,3845.88,342283.32,Cloudy,Central,No,91.2,DHL,Operational,1
1609,7371,4.6,6,2024-08-19,2024-08-25,2024-08-30,Air,976,15,857.96,12869.4,Cloudy,East,Yes,81.1,DHL,Weather,0
1610,4390,3.0,8,2024-03-02,2024-03-10,2024-03-14,Sea,91,60,3770.31,226218.6,Rainy,Central,Yes,78.6,DHL,Traffic,0
1611,7649,2.7,9,2024-09-05,2024-09-14,2024-09-17,Air,1196,92,2941.23,270593.16,Clear,Central,Yes,71.6,FedEx,Weather,0
1612,5582,2.6,3,2024-02-07,2024-02-10,2024-02-12,Air,747,57,4947.97,282034.29,Clear,East,Yes,70.4,Delhivery,Weather,0
1613,4968,3.9,5,2024-07-24,2024-07-29,2024-07-31,Sea,946,81,4064.77,329246.37,Storm,West,No,75.1,EcomExpress,Weather,0
1614,5296,3.3,2,2024-09-20,2024-09-22,2024-09-24,Sea,339,96,715.88,68724.48,Rainy,North,Yes,95.4,EcomExpress,Weather,0
1615,8951,3.4,9,2024-07-08,2024-07-17,2024-07-16,Road,1221,36,539.61,19425.96,Storm,East,Yes,72.8,DHL,Traffic,1
1616,4361,4.4,6,2024-05-09,2024-05-15,2024-05-17,Air,66,38,1758.38,66818.44,Clear,South,No,92.6,EcomExpress,Customs,0
1617,7147,4.0,10,2024-09-17,2024-09-27,2024-10-02,Sea,1484,5,4526.24,22631.2,Clear,East,Yes,95.0,FedEx,Customs,0
1618,9638,3.7,8,2024-02-23,2024-03-02,2024-03-01,Air,718,90,568.63,51176.7,Cloudy,West,Yes,95.0,DHL,Traffic,1
1619,9299,4.8,3,2024-07-26,2024-07-29,2024-08-01,Road,186,30,3614.98,108449.4,Cloudy,East,No,80.3,FedEx,Operational,0
1620,2002,4.6,5,2024-06-25,2024-06-30,2024-07-03,Sea,1079,57,4659.62,265598.34,Cloudy,Central,No,88.3,FedEx,Weather,0
1621,8412,3.3,4,2024-01-07,2024-01-11,2024-01-11,Air,72,5,825.29,4126.45,Storm,East,Yes,82.9,FedEx,Operational,1
1622,8798,2.9,10,2024-03-26,2024-04-05,2024-04-06,Sea,753,61,4360.17,265970.37,Cloudy,Central,Yes,86.8,DHL,Traffic,0
1623,2859,3.2,8,2024-01-22,2024-01-30,2024-02-04,Road,672,92,276.01,25392.92,Clear,East,No,79.2,DHL,,0
1624,6563,4.3,6,2024-06-21,2024-06-27,2024-06-27,Road,576,40,4124.31,164972.4,Rainy,Central,No,77.8,Delhivery,Traffic,1
1625,1349,3.6,7,2024-07-08,2024-07-15,2024-07-18,Air,718,47,355.05,16687.35,Cloudy,East,Yes,98.7,EcomExpress,Weather,0
1626,8297,4.7,7,2024-11-11,2024-11-18,2024-11-21,Air,1265,40,3633.08,145323.2,Clear,East,Yes,78.2,FedEx,Customs,0
1627,1216,3.3,2,2024-07-03,2024-07-05,2024-07-06,Road,57,74,1852.11,137056.14,Rainy,Central,No,86.2,EcomExpress,Customs,0
1628,9958,4.1,6,2024-05-13,2024-05-19,2024-05-20,Road,723,76,725.06,55104.56,Clear,Central,Yes,76.1,EcomExpress,Traffic,0
1629,1621,3.9,7,2024-10-27,2024-11-03,2024-11-02,Sea,1439,1,2146.5,2146.5,Rainy,South,No,98.2,DHL,,1
1630,3073,2.7,6,2024-10-29,2024-11-04,2024-11-08,Road,292,25,1740.4,43510.0,Clear,East,Yes,95.3,BlueDart,Weather,0
1631,5266,3.0,9,2024-08-05,2024-08-14,2024-08-17,Sea,1161,4,808.4,3233.6,Cloudy,West,Yes,77.4,FedEx,Traffic,0
1632,6888,4.0,9,2024-09-10,2024-09-19,2024-09-19,Sea,1490,84,3574.5,300258.0,Cloudy,Central,No,71.6,Delhivery,Traffic,1
1633,4325,3.6,9,2024-01-27,2024-02-05,2024-02-07,Air,312,60,3756.79,225407.4,Storm,South,Yes,86.4,FedEx,Weather,0
1634,6388,4.7,8,2024-01-22,2024-01-30,2024-02-04,Sea,401,86,3524.44,303101.84,Clear,West,No,85.5,Delhivery,Customs,0
1635,8107,3.5,7,2024-10-12,2024-10-19,2024-10-20,Air,853,67,2072.88,138882.96,Rainy,South,No,82.5,FedEx,Operational,0
1636,8444,4.3,3,2024-03-14,2024-03-17,2024-03-17,Road,1196,13,561.78,7303.14,Storm,Central,Yes,95.0,Delhivery,,1
1637,5524,4.9,2,2024-01-05,2024-01-07,2024-01-12,Air,1035,59,3462.81,204305.79,Storm,North,No,80.4,EcomExpress,,0
1638,3318,4.6,8,2024-09-06,2024-09-14,2024-09-15,Road,471,92,3963.25,364619.0,Storm,North,No,79.1,EcomExpress,Traffic,0
1639,4434,3.6,6,2024-02-24,2024-03-01,2024-03-01,Sea,1047,64,1996.23,127758.72,Clear,North,No,75.7,FedEx,Traffic,1
1640,2123,4.0,2,2024-04-23,2024-04-25,2024-04-26,Road,1098,51,2528.14,128935.14,Storm,South,Yes,92.9,BlueDart,Weather,0
1641,1379,3.8,5,2024-04-15,2024-04-20,2024-04-24,Sea,1042,77,4961.85,382062.45,Storm,North,Yes,98.7,DHL,Traffic,0
1642,8512,2.6,6,2024-10-05,2024-10-11,2024-10-11,Sea,1129,96,1102.21,105812.16,Cloudy,North,No,80.8,EcomExpress,Weather,1
1643,7038,4.6,9,2024-09-10,2024-09-19,2024-09-24,Sea,1023,65,884.2,57473.0,Storm,North,Yes,95.3,EcomExpress,Weather,0
1644,1354,3.1,3,2024-02-05,2024-02-08,2024-02-10,Sea,1154,17,745.05,12665.85,Cloudy,South,Yes,89.4,EcomExpress,Weather,0
1645,5867,4.0,9,2024-06-02,2024-06-11,2024-06-14,Road,1425,30,3358.68,100760.4,Cloudy,East,No,89.4,Delhivery,,0
1646,2950,3.2,2,2024-11-01,2024-11-03,2024-11-02,Air,610,82,2874.16,235681.12,Clear,South,Yes,83.5,DHL,,1
1647,7994,3.6,2,2024-05-23,2024-05-25,2024-05-28,Air,785,3,3157.12,9471.36,Storm,Central,No,74.5,BlueDart,Weather,0
1648,8860,2.7,6,2024-10-06,2024-10-12,2024-10-15,Sea,681,19,2285.46,43423.74,Cloudy,Central,No,85.4,Delhivery,Traffic,0
1649,5518,2.6,10,2024-10-15,2024-10-25,2024-10-28,Road,1121,13,4661.53,60599.89,Rainy,East,Yes,97.0,EcomExpress,Operational,0
1650,9035,2.9,9,2024-07-08,2024-07-17,2024-07-20,Air,782,89,1732.78,154217.42,Clear,South,Yes,71.4,FedEx,Weather,0
1651,9982,3.3,8,2024-08-09,2024-08-17,2024-08-18,Air,1451,3,3487.75,10463.25,Cloudy,East,Yes,93.6,FedEx,Traffic,0
1652,9670,2.6,8,2024-03-16,2024-03-24,2024-03-28,Sea,536,67,2584.18,173140.06,Cloudy,West,No,94.4,FedEx,Weather,0
1653,2431,3.7,2,2024-09-08,2024-09-10,2024-09-11,Sea,32,40,3496.18,139847.2,Cloudy,West,No,71.7,Delhivery,Operational,0
1654,3799,4.9,3,2024-07-26,2024-07-29,2024-07-31,Air,1287,55,1223.57,67296.35,Cloudy,South,Yes,91.1,BlueDart,Operational,0
1655,7691,3.0,8,2024-11-08,2024-11-16,2024-11-15,Road,1272,87,631.55,54944.85,Clear,Central,Yes,71.7,Delhivery,Customs,1
1656,9414,3.4,3,2024-03-03,2024-03-06,2024-03-05,Road,1259,81,2713.84,219821.04,Storm,North,Yes,98.0,FedEx,Weather,1
1657,2793,2.8,3,2024-07-09,2024-07-12,2024-07-11,Sea,459,75,877.83,65837.25,Storm,South,No,73.0,Delhivery,,1
1658,3522,4.9,6,2024-08-11,2024-08-17,2024-08-20,Road,336,1,1884.42,1884.42,Cloudy,South,Yes,74.6,Delhivery,Weather,0
1659,8297,3.6,3,2024-03-12,2024-03-15,2024-03-15,Road,799,94,960.37,90274.78,Storm,North,No,80.9,BlueDart,,1
1660,4339,2.8,4,2024-02-28,2024-03-03,2024-03-08,Air,238,80,1254.1,100328.0,Storm,Central,No,92.5,FedEx,Traffic,0
1661,9694,3.5,4,2024-02-12,2024-02-16,2024-02-20,Air,492,78,3403.55,265476.9,Storm,West,Yes,84.7,FedEx,Operational,0
1662,9154,4.3,3,2024-04-12,2024-04-15,2024-04-15,Air,1481,47,4964.84,233347.48,Rainy,West,No,79.8,FedEx,Operational,1
1663,7051,2.6,5,2024-06-10,2024-06-15,2024-06-16,Road,346,64,3609.43,231003.52,Rainy,Central,Yes,81.7,DHL,Customs,0
1664,3043,3.6,6,2024-03-21,2024-03-27,2024-04-01,Sea,640,80,3464.63,277170.4,Clear,Central,Yes,81.5,DHL,,0
1665,4181,3.7,5,2024-01-19,2024-01-24,2024-01-28,Road,245,81,4464.42,361618.02,Cloudy,North,Yes,80.4,Delhivery,Weather,0
1666,7285,4.1,5,2024-04-20,2024-04-25,2024-04-30,Air,1241,43,4628.64,199031.52,Cloudy,North,Yes,86.9,Delhivery,Operational,0
1667,2132,2.7,6,2024-06-20,2024-06-26,2024-06-27,Sea,1402,86,4998.43,426598.67499999993,Clear,West,Yes,88.7,Delhivery,Operational,0
1668,4089,4.6,6,2024-03-11,2024-03-17,2024-03-20,Air,411,62,1490.35,92401.7,Clear,East,Yes,87.3,DHL,Weather,0
1669,2772,3.4,2,2024-03-15,2024-03-17,2024-03-19,Sea,634,47,1937.71,91072.37,Cloudy,South,No,78.4,DHL,,0
1670,3022,4.7,4,2024-08-19,2024-08-23,2024-08-25,Road,28,99,2361.68,233806.32,Rainy,East,Yes,90.0,DHL,,0
1671,4174,3.7,5,2024-03-06,2024-03-11,2024-03-12,Air,145,92,640.46,58922.32,Clear,West,No,97.9,FedEx,Traffic,0
1672,5075,3.9,4,2024-08-08,2024-08-12,2024-08-16,Road,81,63,4375.44,275652.72,Clear,South,No,70.2,FedEx,Operational,0
1673,4314,3.5,6,2024-02-16,2024-02-22,2024-02-23,Road,388,86,4566.27,392699.22,Rainy,West,No,81.9,DHL,Operational,0
1674,8248,4.0,9,2024-06-27,2024-07-06,2024-07-11,Sea,42,25,2547.58,63689.5,Storm,North,No,91.6,EcomExpress,,0
1675,2680,4.5,5,2024-07-22,2024-07-27,2024-07-30,Sea,118,19,2736.96,52002.24,Clear,Central,No,85.2,DHL,Operational,0
1676,2964,3.4,6,2024-07-27,2024-08-02,2024-08-01,Sea,1162,38,311.27,11828.26,Rainy,South,Yes,84.5,DHL,,1
1677,1937,3.5,3,2024-04-04,2024-04-07,2024-04-09,Sea,310,13,4533.81,58939.53,Rainy,North,No,96.3,EcomExpress,Customs,0
1678,4657,4.9,6,2024-09-30,2024-10-06,2024-10-07,Sea,1052,94,327.08,30745.52,Cloudy,North,Yes,83.4,Delhivery,Operational,0
1679,2639,3.2,6,2024-06-24,2024-06-30,2024-07-03,Air,1451,70,313.07,21914.9,Rainy,North,Yes,91.1,DHL,Customs,0
1680,5853,3.4,4,2024-07-22,2024-07-26,2024-07-29,Air,910,63,2066.08,130163.04,Rainy,North,No,97.4,FedEx,Operational,0
1681,1645,2.9,6,2024-01-30,2024-02-05,2024-02-06,Sea,189,93,3491.58,324716.94,Rainy,South,Yes,94.0,BlueDart,Weather,0
1682,6338,2.9,2,2024-09-26,2024-09-28,2024-09-29,Sea,690,89,144.86,12892.54,Storm,East,No,95.6,EcomExpress,,0
1683,2097,3.6,10,2024-11-10,2024-11-20,2024-11-21,Sea,1449,3,4700.26,14100.78,Clear,North,No,84.4,FedEx,Customs,0
1684,7258,3.9,3,2024-04-10,2024-04-13,2024-04-12,Sea,1234,34,3800.74,129225.16,Storm,West,Yes,72.1,FedEx,Weather,1
1685,9862,4.6,3,2024-09-26,2024-09-29,2024-09-29,Air,226,40,4522.13,180885.2,Clear,East,Yes,92.8,FedEx,Traffic,1
1686,6376,4.9,8,2024-03-13,2024-03-21,2024-03-22,Sea,155,14,1653.5,23149.0,Rainy,North,No,72.3,FedEx,Weather,0
